date,price
20/11/2015,2089.17
19/11/2015,2081.24
18/11/2015,2083.58
17/11/2015,2050.44
16/11/2015,2053.19
13/11/2015,2023.04
12/11/2015,2045.97
11/11/2015,2075
10/11/2015,2081.72
09/11/2015,2078.58
06/11/2015,2099.2
05/11/2015,2099.93
04/11/2015,2102.31
03/11/2015,2109.79
02/11/2015,2104.05
30/10/2015,2079.36
29/10/2015,2089.41
28/10/2015,2090.35
27/10/2015,2065.89
26/10/2015,2071.18
23/10/2015,2075.15
22/10/2015,2052.51
21/10/2015,2018.94
20/10/2015,2030.77
19/10/2015,2033.66
16/10/2015,2033.11
15/10/2015,2023.86
14/10/2015,1994.24
13/10/2015,2003.69
12/10/2015,2017.46
09/10/2015,2014.89
08/10/2015,2013.43
07/10/2015,1995.83
06/10/2015,1979.92
05/10/2015,1987.05
02/10/2015,1951.36
01/10/2015,1923.82
30/09/2015,1920.03
29/09/2015,1884.09
28/09/2015,1881.77
25/09/2015,1931.34
24/09/2015,1932.24
23/09/2015,1938.76
22/09/2015,1942.74
21/09/2015,1966.97
18/09/2015,1958.03
17/09/2015,1990.2
16/09/2015,1995.31
15/09/2015,1978.09
14/09/2015,1953.03
11/09/2015,1961.05
10/09/2015,1952.29
09/09/2015,1942.04
08/09/2015,1969.41
04/09/2015,1921.22
03/09/2015,1951.13
02/09/2015,1948.86
01/09/2015,1913.85
31/08/2015,1972.18
28/08/2015,1988.87
27/08/2015,1987.66
26/08/2015,1940.51
25/08/2015,1867.61
24/08/2015,1893.21
21/08/2015,1970.89
20/08/2015,2035.73
19/08/2015,2079.61
18/08/2015,2096.92
17/08/2015,2102.44
14/08/2015,2091.54
13/08/2015,2083.39
12/08/2015,2086.05
11/08/2015,2084.07
10/08/2015,2104.18
07/08/2015,2077.57
06/08/2015,2083.56
05/08/2015,2099.84
04/08/2015,2093.32
03/08/2015,2098.04
31/07/2015,2103.84
30/07/2015,2108.63
29/07/2015,2108.57
28/07/2015,2093.25
27/07/2015,2067.64
24/07/2015,2079.65
23/07/2015,2102.15
22/07/2015,2114.15
21/07/2015,2119.21
20/07/2015,2128.28
17/07/2015,2126.64
16/07/2015,2124.29
15/07/2015,2107.4
14/07/2015,2108.95
13/07/2015,2099.6
10/07/2015,2076.62
09/07/2015,2051.31
08/07/2015,2046.68
07/07/2015,2081.34
06/07/2015,2068.76
02/07/2015,2076.78
01/07/2015,2077.42
30/06/2015,2063.11
29/06/2015,2057.64
26/06/2015,2101.49
25/06/2015,2102.31
24/06/2015,2108.58
23/06/2015,2124.2
22/06/2015,2122.85
19/06/2015,2109.99
18/06/2015,2121.24
17/06/2015,2100.44
16/06/2015,2096.29
15/06/2015,2084.43
12/06/2015,2094.11
11/06/2015,2108.86
10/06/2015,2105.2
09/06/2015,2080.15
08/06/2015,2079.28
05/06/2015,2092.83
04/06/2015,2095.84
03/06/2015,2114.07
02/06/2015,2109.6
01/06/2015,2111.73
29/05/2015,2107.39
28/05/2015,2120.79
27/05/2015,2123.48
26/05/2015,2104.2
22/05/2015,2126.06
21/05/2015,2130.82
20/05/2015,2125.85
19/05/2015,2127.83
18/05/2015,2129.2
15/05/2015,2122.73
14/05/2015,2121.1
13/05/2015,2098.48
12/05/2015,2099.12
11/05/2015,2105.33
08/05/2015,2116.1
07/05/2015,2088
06/05/2015,2080.15
05/05/2015,2089.46
04/05/2015,2114.49
01/05/2015,2108.29
30/04/2015,2085.51
29/04/2015,2106.85
28/04/2015,2114.76
27/04/2015,2108.92
24/04/2015,2117.69
23/04/2015,2112.93
22/04/2015,2107.96
21/04/2015,2097.29
20/04/2015,2100.4
17/04/2015,2081.18
16/04/2015,2104.99
15/04/2015,2106.63
14/04/2015,2095.84
13/04/2015,2092.43
10/04/2015,2102.06
09/04/2015,2091.18
08/04/2015,2081.9
07/04/2015,2076.33
06/04/2015,2080.62
02/04/2015,2066.96
01/04/2015,2059.69
31/03/2015,2067.89
30/03/2015,2086.24
27/03/2015,2061.02
26/03/2015,2056.15
25/03/2015,2061.05
24/03/2015,2091.5
23/03/2015,2104.42
20/03/2015,2108.1
19/03/2015,2089.27
18/03/2015,2099.5
17/03/2015,2074.28
16/03/2015,2081.19
13/03/2015,2053.4
12/03/2015,2065.95
11/03/2015,2040.24
10/03/2015,2044.16
09/03/2015,2079.43
06/03/2015,2071.26
05/03/2015,2101.04
04/03/2015,2098.53
03/03/2015,2107.78
02/03/2015,2117.39
27/02/2015,2104.5
26/02/2015,2110.74
25/02/2015,2113.86
24/02/2015,2115.48
23/02/2015,2109.66
20/02/2015,2110.3
19/02/2015,2097.45
18/02/2015,2099.68
17/02/2015,2100.34
13/02/2015,2096.99
12/02/2015,2088.48
11/02/2015,2068.53
10/02/2015,2068.59
09/02/2015,2046.74
06/02/2015,2055.47
05/02/2015,2062.52
04/02/2015,2041.51
03/02/2015,2050.03
02/02/2015,2020.85
30/01/2015,1994.99
29/01/2015,2021.25
28/01/2015,2002.16
27/01/2015,2029.55
26/01/2015,2057.09
23/01/2015,2051.82
22/01/2015,2063.15
21/01/2015,2032.12
20/01/2015,2022.55
16/01/2015,2019.42
15/01/2015,1992.67
14/01/2015,2011.27
13/01/2015,2023.03
12/01/2015,2028.26
09/01/2015,2044.81
08/01/2015,2062.14
07/01/2015,2025.9
06/01/2015,2002.61
05/01/2015,2020.58
02/01/2015,2058.2
31/12/2014,2058.9
30/12/2014,2080.35
29/12/2014,2090.57
26/12/2014,2088.77
24/12/2014,2081.88
23/12/2014,2082.17
22/12/2014,2078.54
19/12/2014,2070.65
18/12/2014,2061.23
17/12/2014,2012.89
16/12/2014,1972.74
15/12/2014,1989.63
12/12/2014,2002.33
11/12/2014,2035.33
10/12/2014,2026.14
09/12/2014,2059.82
08/12/2014,2060.31
05/12/2014,2075.37
04/12/2014,2071.92
03/12/2014,2074.33
02/12/2014,2066.55
01/12/2014,2053.44
28/11/2014,2067.56
26/11/2014,2072.83
25/11/2014,2067.03
24/11/2014,2069.41
21/11/2014,2063.5
20/11/2014,2052.75
19/11/2014,2048.72
18/11/2014,2051.8
17/11/2014,2041.32
14/11/2014,2039.82
13/11/2014,2039.33
12/11/2014,2038.25
11/11/2014,2039.68
10/11/2014,2038.26
07/11/2014,2031.92
06/11/2014,2031.21
05/11/2014,2023.57
04/11/2014,2012.1
03/11/2014,2017.81
31/10/2014,2018.05
30/10/2014,1994.65
29/10/2014,1982.3
28/10/2014,1985.05
27/10/2014,1961.63
24/10/2014,1964.58
23/10/2014,1950.82
22/10/2014,1927.11
21/10/2014,1941.28
20/10/2014,1904.01
17/10/2014,1886.76
16/10/2014,1862.76
15/10/2014,1862.49
14/10/2014,1877.7
13/10/2014,1874.74
10/10/2014,1906.13
09/10/2014,1928.21
08/10/2014,1968.89
07/10/2014,1935.1
06/10/2014,1964.82
03/10/2014,1967.9
02/10/2014,1946.17
01/10/2014,1946.16
30/09/2014,1972.29
29/09/2014,1977.8
26/09/2014,1982.85
25/09/2014,1965.99
24/09/2014,1998.3
23/09/2014,1982.77
22/09/2014,1994.29
19/09/2014,2010.4
18/09/2014,2011.36
17/09/2014,2001.57
16/09/2014,1998.98
15/09/2014,1984.13
12/09/2014,1985.54
11/09/2014,1997.45
10/09/2014,1995.69
09/09/2014,1988.44
08/09/2014,2001.54
05/09/2014,2007.71
04/09/2014,1997.65
03/09/2014,2000.72
02/09/2014,2002.28
29/08/2014,2003.37
28/08/2014,1996.74
27/08/2014,2000.12
26/08/2014,2000.02
25/08/2014,1997.92
22/08/2014,1988.4
21/08/2014,1992.37
20/08/2014,1986.51
19/08/2014,1981.6
18/08/2014,1971.74
15/08/2014,1955.06
14/08/2014,1955.18
13/08/2014,1946.72
12/08/2014,1933.75
11/08/2014,1936.92
08/08/2014,1931.59
07/08/2014,1909.57
06/08/2014,1920.24
05/08/2014,1920.21
04/08/2014,1938.99
01/08/2014,1925.15
31/07/2014,1930.67
30/07/2014,1970.07
29/07/2014,1969.95
28/07/2014,1978.91
25/07/2014,1978.34
24/07/2014,1987.98
23/07/2014,1987.01
22/07/2014,1983.53
21/07/2014,1973.63
18/07/2014,1978.22
17/07/2014,1958.12
16/07/2014,1981.57
15/07/2014,1973.28
14/07/2014,1977.1
11/07/2014,1967.57
10/07/2014,1964.68
09/07/2014,1972.83
08/07/2014,1963.71
07/07/2014,1977.65
03/07/2014,1985.44
02/07/2014,1974.62
01/07/2014,1973.32
30/06/2014,1960.23
27/06/2014,1960.96
26/06/2014,1957.22
25/06/2014,1959.53
24/06/2014,1949.98
23/06/2014,1962.61
20/06/2014,1962.87
19/06/2014,1959.48
18/06/2014,1956.98
17/06/2014,1941.99
16/06/2014,1937.78
13/06/2014,1936.16
12/06/2014,1930.11
11/06/2014,1943.89
10/06/2014,1950.79
09/06/2014,1951.27
06/06/2014,1949.44
05/06/2014,1940.46
04/06/2014,1927.88
03/06/2014,1924.24
02/06/2014,1924.97
30/05/2014,1923.57
29/05/2014,1920.03
28/05/2014,1909.78
27/05/2014,1911.91
23/05/2014,1900.53
22/05/2014,1892.49
21/05/2014,1888.03
20/05/2014,1872.83
19/05/2014,1885.08
16/05/2014,1877.86
15/05/2014,1870.85
14/05/2014,1888.53
13/05/2014,1897.45
12/05/2014,1896.65
09/05/2014,1878.48
08/05/2014,1875.63
07/05/2014,1878.21
06/05/2014,1867.72
05/05/2014,1884.66
02/05/2014,1881.14
01/05/2014,1883.68
30/04/2014,1883.95
29/04/2014,1878.33
28/04/2014,1869.43
25/04/2014,1863.4
24/04/2014,1878.61
23/04/2014,1875.39
22/04/2014,1879.55
21/04/2014,1871.89
17/04/2014,1864.85
16/04/2014,1862.31
15/04/2014,1842.98
14/04/2014,1830.61
11/04/2014,1815.69
10/04/2014,1833.08
09/04/2014,1872.18
08/04/2014,1851.96
07/04/2014,1845.04
04/04/2014,1865.09
03/04/2014,1888.77
02/04/2014,1890.9
01/04/2014,1885.52
31/03/2014,1872.34
28/03/2014,1857.62
27/03/2014,1849.04
26/03/2014,1852.56
25/03/2014,1865.62
24/03/2014,1857.44
21/03/2014,1866.52
20/03/2014,1872.01
19/03/2014,1860.77
18/03/2014,1872.25
17/03/2014,1858.83
14/03/2014,1841.13
13/03/2014,1846.34
12/03/2014,1868.2
11/03/2014,1867.63
10/03/2014,1877.17
07/03/2014,1878.04
06/03/2014,1877.03
05/03/2014,1873.81
04/03/2014,1873.91
03/03/2014,1845.73
28/02/2014,1859.45
27/02/2014,1854.29
26/02/2014,1845.16
25/02/2014,1845.12
24/02/2014,1847.61
21/02/2014,1836.25
20/02/2014,1839.78
19/02/2014,1828.75
18/02/2014,1840.76
14/02/2014,1838.63
13/02/2014,1829.83
12/02/2014,1819.26
11/02/2014,1819.75
10/02/2014,1799.84
07/02/2014,1797.02
06/02/2014,1773.43
05/02/2014,1751.64
04/02/2014,1755.2
03/02/2014,1741.89
31/01/2014,1782.59
30/01/2014,1794.19
29/01/2014,1774.2
28/01/2014,1792.5
27/01/2014,1781.56
24/01/2014,1790.29
23/01/2014,1828.46
22/01/2014,1844.86
21/01/2014,1843.8
17/01/2014,1838.7
16/01/2014,1845.89
15/01/2014,1848.38
14/01/2014,1838.88
13/01/2014,1819.2
10/01/2014,1842.37
09/01/2014,1838.13
08/01/2014,1837.49
07/01/2014,1837.88
06/01/2014,1826.77
03/01/2014,1831.37
02/01/2014,1831.98
31/12/2013,1848.36
30/12/2013,1841.07
27/12/2013,1841.4
26/12/2013,1842.02
24/12/2013,1833.32
23/12/2013,1827.99
20/12/2013,1818.32
19/12/2013,1809.6
18/12/2013,1810.65
17/12/2013,1781
16/12/2013,1786.54
13/12/2013,1775.32
12/12/2013,1775.5
11/12/2013,1782.22
10/12/2013,1802.62
09/12/2013,1808.37
06/12/2013,1805.09
05/12/2013,1785.03
04/12/2013,1792.81
03/12/2013,1795.15
02/12/2013,1800.9
29/11/2013,1805.81
27/11/2013,1807.23
26/11/2013,1802.75
25/11/2013,1802.48
22/11/2013,1804.76
21/11/2013,1795.85
20/11/2013,1781.37
19/11/2013,1787.87
18/11/2013,1791.53
15/11/2013,1798.18
14/11/2013,1790.62
13/11/2013,1782
12/11/2013,1767.69
11/11/2013,1771.89
08/11/2013,1770.61
07/11/2013,1747.15
06/11/2013,1770.49
05/11/2013,1762.97
04/11/2013,1767.93
01/11/2013,1761.64
31/10/2013,1756.54
30/10/2013,1763.31
29/10/2013,1771.95
28/10/2013,1762.11
25/10/2013,1759.77
24/10/2013,1752.07
23/10/2013,1746.38
22/10/2013,1754.67
21/10/2013,1744.66
18/10/2013,1744.5
17/10/2013,1733.15
16/10/2013,1721.54
15/10/2013,1698.06
14/10/2013,1710.14
11/10/2013,1703.2
10/10/2013,1692.56
09/10/2013,1656.4
08/10/2013,1655.45
07/10/2013,1676.12
04/10/2013,1690.5
03/10/2013,1678.66
02/10/2013,1693.87
01/10/2013,1695
30/09/2013,1681.55
27/09/2013,1691.75
26/09/2013,1698.67
25/09/2013,1692.77
24/09/2013,1697.42
23/09/2013,1701.84
20/09/2013,1709.91
19/09/2013,1722.34
18/09/2013,1725.52
17/09/2013,1704.76
16/09/2013,1697.6
13/09/2013,1687.99
12/09/2013,1683.42
11/09/2013,1689.13
10/09/2013,1683.99
09/09/2013,1671.71
06/09/2013,1655.17
05/09/2013,1655.08
04/09/2013,1653.08
03/09/2013,1639.77
30/08/2013,1632.97
29/08/2013,1638.17
28/08/2013,1634.96
27/08/2013,1630.48
26/08/2013,1656.78
23/08/2013,1663.5
22/08/2013,1656.96
21/08/2013,1642.8
20/08/2013,1652.35
19/08/2013,1646.06
16/08/2013,1655.83
15/08/2013,1661.32
14/08/2013,1685.39
13/08/2013,1694.16
12/08/2013,1689.47
09/08/2013,1691.42
08/08/2013,1697.48
07/08/2013,1690.91
06/08/2013,1697.37
05/08/2013,1707.14
02/08/2013,1709.67
01/08/2013,1706.87
31/07/2013,1685.73
30/07/2013,1685.96
29/07/2013,1685.33
26/07/2013,1691.65
25/07/2013,1690.25
24/07/2013,1685.94
23/07/2013,1692.39
22/07/2013,1695.53
19/07/2013,1692.09
18/07/2013,1689.37
17/07/2013,1680.91
16/07/2013,1676.26
15/07/2013,1682.5
12/07/2013,1680.19
11/07/2013,1675.02
10/07/2013,1652.62
09/07/2013,1652.32
08/07/2013,1640.46
05/07/2013,1631.89
03/07/2013,1615.41
02/07/2013,1614.08
01/07/2013,1614.96
28/06/2013,1606.28
27/06/2013,1613.2
26/06/2013,1603.26
25/06/2013,1588.03
24/06/2013,1573.09
21/06/2013,1592.43
20/06/2013,1588.19
19/06/2013,1628.93
18/06/2013,1651.81
17/06/2013,1639.04
14/06/2013,1626.73
13/06/2013,1636.36
12/06/2013,1612.52
11/06/2013,1626.13
10/06/2013,1642.81
07/06/2013,1643.38
06/06/2013,1622.56
05/06/2013,1608.9
04/06/2013,1631.38
03/06/2013,1640.42
31/05/2013,1630.74
30/05/2013,1654.41
29/05/2013,1648.36
28/05/2013,1660.06
24/05/2013,1649.6
23/05/2013,1650.51
22/05/2013,1655.35
21/05/2013,1669.16
20/05/2013,1666.29
17/05/2013,1667.47
16/05/2013,1650.47
15/05/2013,1658.78
14/05/2013,1650.34
13/05/2013,1633.77
10/05/2013,1633.7
09/05/2013,1626.67
08/05/2013,1632.69
07/05/2013,1625.96
06/05/2013,1617.5
03/05/2013,1614.42
02/05/2013,1597.59
01/05/2013,1582.7
30/04/2013,1597.57
29/04/2013,1593.61
26/04/2013,1582.24
25/04/2013,1585.16
24/04/2013,1578.79
23/04/2013,1578.78
22/04/2013,1562.5
19/04/2013,1555.25
18/04/2013,1541.61
17/04/2013,1552.01
16/04/2013,1574.57
15/04/2013,1552.36
12/04/2013,1588.85
11/04/2013,1593.37
10/04/2013,1587.73
09/04/2013,1568.61
08/04/2013,1563.07
05/04/2013,1553.28
04/04/2013,1559.98
03/04/2013,1553.69
02/04/2013,1570.25
01/04/2013,1562.17
28/03/2013,1569.19
27/03/2013,1562.85
26/03/2013,1563.77
25/03/2013,1551.69
22/03/2013,1556.89
21/03/2013,1545.8
20/03/2013,1558.71
19/03/2013,1548.34
18/03/2013,1552.1
15/03/2013,1560.7
14/03/2013,1563.23
13/03/2013,1554.52
12/03/2013,1552.48
11/03/2013,1556.22
08/03/2013,1551.18
07/03/2013,1544.26
06/03/2013,1541.46
05/03/2013,1539.79
04/03/2013,1525.2
01/03/2013,1518.2
28/02/2013,1514.68
27/02/2013,1515.99
26/02/2013,1496.94
25/02/2013,1487.85
22/02/2013,1515.6
21/02/2013,1502.42
20/02/2013,1511.95
19/02/2013,1530.94
15/02/2013,1519.79
14/02/2013,1521.38
13/02/2013,1520.33
12/02/2013,1519.43
11/02/2013,1517.01
08/02/2013,1517.93
07/02/2013,1509.39
06/02/2013,1512.12
05/02/2013,1511.29
04/02/2013,1495.71
01/02/2013,1513.17
31/01/2013,1498.11
30/01/2013,1501.96
29/01/2013,1507.84
28/01/2013,1500.18
25/01/2013,1502.96
24/01/2013,1494.82
23/01/2013,1494.81
22/01/2013,1492.56
18/01/2013,1485.98
17/01/2013,1480.94
16/01/2013,1472.63
15/01/2013,1472.34
14/01/2013,1470.68
11/01/2013,1472.05
10/01/2013,1472.12
09/01/2013,1461.02
08/01/2013,1457.15
07/01/2013,1461.89
04/01/2013,1466.47
03/01/2013,1459.37
02/01/2013,1462.42
31/12/2012,1426.19
28/12/2012,1402.43
27/12/2012,1418.1
26/12/2012,1419.83
24/12/2012,1426.66
21/12/2012,1430.15
20/12/2012,1443.69
19/12/2012,1435.81
18/12/2012,1446.79
17/12/2012,1430.36
14/12/2012,1413.58
13/12/2012,1419.45
12/12/2012,1428.48
11/12/2012,1427.84
10/12/2012,1418.55
07/12/2012,1418.07
06/12/2012,1413.94
05/12/2012,1409.28
04/12/2012,1407.05
03/12/2012,1409.46
30/11/2012,1416.18
29/11/2012,1415.95
28/11/2012,1409.93
27/11/2012,1398.94
26/11/2012,1406.29
23/11/2012,1409.15
21/11/2012,1391.03
20/11/2012,1387.81
19/11/2012,1386.89
16/11/2012,1359.88
15/11/2012,1353.33
14/11/2012,1355.49
13/11/2012,1374.53
12/11/2012,1380.03
09/11/2012,1379.85
08/11/2012,1377.51
07/11/2012,1394.53
06/11/2012,1428.39
05/11/2012,1417.26
02/11/2012,1414.2
01/11/2012,1427.59
31/10/2012,1412.16
26/10/2012,1411.94
25/10/2012,1412.97
24/10/2012,1408.75
23/10/2012,1413.11
22/10/2012,1433.82
19/10/2012,1433.19
18/10/2012,1457.34
17/10/2012,1460.91
16/10/2012,1454.92
15/10/2012,1440.13
12/10/2012,1428.59
11/10/2012,1432.84
10/10/2012,1432.56
09/10/2012,1441.48
08/10/2012,1455.88
05/10/2012,1460.93
04/10/2012,1461.4
03/10/2012,1450.99
02/10/2012,1445.75
01/10/2012,1444.49
28/09/2012,1440.67
27/09/2012,1447.15
26/09/2012,1433.32
25/09/2012,1441.59
24/09/2012,1456.89
21/09/2012,1460.15
20/09/2012,1460.26
19/09/2012,1461.05
18/09/2012,1459.32
17/09/2012,1461.19
14/09/2012,1465.77
13/09/2012,1459.99
12/09/2012,1436.56
11/09/2012,1433.57
10/09/2012,1429.08
07/09/2012,1437.92
06/09/2012,1432.12
05/09/2012,1403.43
04/09/2012,1404.94
31/08/2012,1406.58
30/08/2012,1399.48
29/08/2012,1410.49
28/08/2012,1409.3
27/08/2012,1410.44
24/08/2012,1411.13
23/08/2012,1402.08
22/08/2012,1413.49
21/08/2012,1413.17
20/08/2012,1418.13
17/08/2012,1418.16
16/08/2012,1415.51
15/08/2012,1405.53
14/08/2012,1403.93
13/08/2012,1404.11
10/08/2012,1405.87
09/08/2012,1402.8
08/08/2012,1402.22
07/08/2012,1401.35
06/08/2012,1394.23
03/08/2012,1390.99
02/08/2012,1365
01/08/2012,1375.14
31/07/2012,1379.32
30/07/2012,1385.3
27/07/2012,1385.97
26/07/2012,1360.02
25/07/2012,1337.89
24/07/2012,1338.31
23/07/2012,1350.52
20/07/2012,1362.66
19/07/2012,1376.51
18/07/2012,1372.78
17/07/2012,1363.67
16/07/2012,1353.64
13/07/2012,1356.78
12/07/2012,1334.76
11/07/2012,1341.46
10/07/2012,1341.47
09/07/2012,1352.46
06/07/2012,1354.68
05/07/2012,1367.58
03/07/2012,1374.02
02/07/2012,1365.51
29/06/2012,1362.16
28/06/2012,1329.04
27/06/2012,1331.85
26/06/2012,1319.99
25/06/2012,1313.72
22/06/2012,1335.02
21/06/2012,1325.51
20/06/2012,1355.69
19/06/2012,1357.98
18/06/2012,1344.78
15/06/2012,1342.84
14/06/2012,1329.1
13/06/2012,1314.88
12/06/2012,1324.18
11/06/2012,1308.93
08/06/2012,1325.66
07/06/2012,1314.99
06/06/2012,1315.13
05/06/2012,1285.5
04/06/2012,1278.18
01/06/2012,1278.05
31/05/2012,1310.33
30/05/2012,1313.32
29/05/2012,1332.42
25/05/2012,1317.82
24/05/2012,1320.68
23/05/2012,1318.86
22/05/2012,1316.63
21/05/2012,1315.99
18/05/2012,1295.22
17/05/2012,1304.86
16/05/2012,1324.8
15/05/2012,1330.66
14/05/2012,1338.35
11/05/2012,1353.39
10/05/2012,1357.99
09/05/2012,1354.58
08/05/2012,1363.72
07/05/2012,1369.58
04/05/2012,1369.1
03/05/2012,1391.57
02/05/2012,1402.31
01/05/2012,1405.82
30/04/2012,1397.91
27/04/2012,1403.36
26/04/2012,1399.98
25/04/2012,1390.69
24/04/2012,1371.97
23/04/2012,1366.94
20/04/2012,1378.53
19/04/2012,1376.92
18/04/2012,1385.14
17/04/2012,1390.78
16/04/2012,1369.57
13/04/2012,1370.26
12/04/2012,1387.57
11/04/2012,1368.71
10/04/2012,1358.59
09/04/2012,1382.2
05/04/2012,1398.08
04/04/2012,1398.96
03/04/2012,1413.38
02/04/2012,1419.04
30/03/2012,1408.47
29/03/2012,1403.28
28/03/2012,1405.54
27/03/2012,1412.52
26/03/2012,1416.51
23/03/2012,1397.11
22/03/2012,1392.79
21/03/2012,1402.9
20/03/2012,1405.52
19/03/2012,1409.75
16/03/2012,1404.17
15/03/2012,1402.6
14/03/2012,1394.28
13/03/2012,1395.95
12/03/2012,1371.09
09/03/2012,1370.87
08/03/2012,1365.91
07/03/2012,1352.63
06/03/2012,1343.36
05/03/2012,1364.34
02/03/2012,1369.63
01/03/2012,1374.09
29/02/2012,1365.68
28/02/2012,1372.18
27/02/2012,1367.59
24/02/2012,1365.74
23/02/2012,1363.46
22/02/2012,1357.66
21/02/2012,1362.21
17/02/2012,1361.23
16/02/2012,1358.04
15/02/2012,1343.23
14/02/2012,1350.5
13/02/2012,1351.77
10/02/2012,1342.64
09/02/2012,1351.95
08/02/2012,1349.96
07/02/2012,1347.05
06/02/2012,1344.33
03/02/2012,1344.9
02/02/2012,1325.54
01/02/2012,1324.09
31/01/2012,1312.41
30/01/2012,1313.01
27/01/2012,1316.33
26/01/2012,1318.43
25/01/2012,1326.05
24/01/2012,1314.66
23/01/2012,1316
20/01/2012,1315.38
19/01/2012,1314.5
18/01/2012,1308.04
17/01/2012,1293.67
13/01/2012,1289.09
12/01/2012,1295.5
11/01/2012,1292.48
10/01/2012,1292.08
09/01/2012,1280.7
06/01/2012,1277.81
05/01/2012,1281.06
04/01/2012,1277.3
03/01/2012,1277.06
30/12/2011,1257.61
29/12/2011,1263.02
28/12/2011,1249.64
27/12/2011,1265.43
23/12/2011,1265.33
22/12/2011,1254
21/12/2011,1243.72
20/12/2011,1241.31
19/12/2011,1205.35
16/12/2011,1219.66
15/12/2011,1215.75
14/12/2011,1211.82
13/12/2011,1225.73
12/12/2011,1236.47
09/12/2011,1255.19
08/12/2011,1234.35
07/12/2011,1261.01
06/12/2011,1258.47
05/12/2011,1257.08
02/12/2011,1244.28
01/12/2011,1244.58
30/11/2011,1246.96
29/11/2011,1195.19
28/11/2011,1192.55
25/11/2011,1158.67
23/11/2011,1161.79
22/11/2011,1188.04
21/11/2011,1192.98
18/11/2011,1215.65
17/11/2011,1216.13
16/11/2011,1236.91
15/11/2011,1257.81
14/11/2011,1251.78
11/11/2011,1263.86
10/11/2011,1239.69
09/11/2011,1229.1
08/11/2011,1275.92
07/11/2011,1261.12
04/11/2011,1253.23
03/11/2011,1261.16
02/11/2011,1237.9
01/11/2011,1218.28
31/10/2011,1253.3
28/10/2011,1285.09
27/10/2011,1284.59
26/10/2011,1242
25/10/2011,1229.05
24/10/2011,1254.2
21/10/2011,1238.25
20/10/2011,1215.39
19/10/2011,1209.88
18/10/2011,1225.38
17/10/2011,1200.86
14/10/2011,1224.58
13/10/2011,1203.66
12/10/2011,1207.25
11/10/2011,1195.54
10/10/2011,1194.89
07/10/2011,1155.46
06/10/2011,1164.97
05/10/2011,1144.03
04/10/2011,1123.95
03/10/2011,1099.23
30/09/2011,1131.42
29/09/2011,1160.4
28/09/2011,1151.06
27/09/2011,1175.38
26/09/2011,1162.95
23/09/2011,1136.43
22/09/2011,1129.56
21/09/2011,1166.76
20/09/2011,1202.09
19/09/2011,1204.09
16/09/2011,1216.01
15/09/2011,1209.11
14/09/2011,1188.68
13/09/2011,1172.87
12/09/2011,1162.27
09/09/2011,1154.23
08/09/2011,1185.9
07/09/2011,1198.62
06/09/2011,1165.24
02/09/2011,1173.97
01/09/2011,1204.42
31/08/2011,1218.89
30/08/2011,1212.92
29/08/2011,1210.09
26/08/2011,1176.8
25/08/2011,1159.27
24/08/2011,1177.6
23/08/2011,1162.35
22/08/2011,1123.82
19/08/2011,1123.53
18/08/2011,1140.65
17/08/2011,1193.89
16/08/2011,1192.76
15/08/2011,1204.49
12/08/2011,1178.81
11/08/2011,1172.64
10/08/2011,1120.76
09/08/2011,1172.53
08/08/2011,1119.46
05/08/2011,1199.38
04/08/2011,1200.07
03/08/2011,1260.34
02/08/2011,1254.05
01/08/2011,1286.94
29/07/2011,1292.28
28/07/2011,1300.67
27/07/2011,1304.89
26/07/2011,1331.94
25/07/2011,1337.43
22/07/2011,1345.02
21/07/2011,1343.8
20/07/2011,1325.84
19/07/2011,1326.73
18/07/2011,1305.44
15/07/2011,1316.14
14/07/2011,1308.87
13/07/2011,1317.72
12/07/2011,1313.64
11/07/2011,1319.49
08/07/2011,1343.8
07/07/2011,1353.22
06/07/2011,1339.23
05/07/2011,1337.88
01/07/2011,1339.67
30/06/2011,1320.64
29/06/2011,1307.41
28/06/2011,1296.67
27/06/2011,1280.1
24/06/2011,1268.45
23/06/2011,1283.5
22/06/2011,1287.14
21/06/2011,1295.52
20/06/2011,1278.36
17/06/2011,1271.5
16/06/2011,1267.64
15/06/2011,1265.42
14/06/2011,1287.87
13/06/2011,1271.83
10/06/2011,1270.98
09/06/2011,1289
08/06/2011,1279.56
07/06/2011,1284.94
06/06/2011,1286.17
03/06/2011,1300.16
02/06/2011,1312.94
01/06/2011,1314.55
31/05/2011,1345.2
27/05/2011,1331.1
26/05/2011,1325.69
25/05/2011,1320.47
24/05/2011,1316.28
23/05/2011,1317.37
20/05/2011,1333.27
19/05/2011,1343.6
18/05/2011,1340.68
17/05/2011,1328.98
16/05/2011,1329.47
13/05/2011,1337.77
12/05/2011,1348.65
11/05/2011,1342.08
10/05/2011,1357.16
09/05/2011,1346.3
06/05/2011,1340.2
05/05/2011,1335.1
04/05/2011,1347.32
03/05/2011,1356.62
02/05/2011,1361.22
29/04/2011,1363.61
28/04/2011,1360.48
27/04/2011,1355.66
26/04/2011,1347.24
25/04/2011,1335.25
21/04/2011,1337.39
20/04/2011,1330.36
19/04/2011,1312.62
18/04/2011,1305.14
15/04/2011,1319.68
14/04/2011,1314.52
13/04/2011,1314.41
12/04/2011,1314.16
11/04/2011,1324.46
08/04/2011,1328.17
07/04/2011,1333.51
06/04/2011,1335.54
05/04/2011,1332.63
04/04/2011,1332.87
